outing_id,number,title,notes,tags,text_overlay,duration,date,pitcher,hitter,inning,Away Score,Home Score,runners_on_base,outs,balls,strikes,pitch_result,pitch_type,velocity_mph,bip_type,bip_result,non_bip_result,na,top_or_bottom_letter,top_of_frame,inning_num,Away Team,Home Team,pitcherteam_score,pa_id,batting_order
17,2423,"Catlett, E. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:04.7,,"Catlett, E.","Wilcoxen, J.",B8,2,3,1B-2B,0,0,0,Ball,Fastball,0,"","",,,B,0,8,Georgetown University,East Carolina University,2,35,8
17,2424,"Catlett, E. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.7,,"Catlett, E.","Wilcoxen, J.",B8,2,3,1B-2B,0,1,0,Strike Swinging,Fastball,0,"","",,,B,0,8,Georgetown University,East Carolina University,2,35,8
17,2425,"Catlett, E. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:15.0,,"Catlett, E.","Wilcoxen, J.",B8,2,3,1B-2B,0,1,1,BIP,Slider,0,Fly Ball,Single,,,B,0,8,Georgetown University,East Carolina University,2,35,8
17,2426,"Yoder, J. VS Hoover, L.",Georgetown University vs East Carolina University,,,00:00:10.6,,"Yoder, J.","Hoover, L.",B8,2,3,1B-2B-3B,0,0,0,BIP,Changeup,80,Ground Ball,Fielder's Choice - Safe,,,B,0,8,Georgetown University,East Carolina University,2,36,9
17,2427,"Yoder, J. VS Johnson, R.",Georgetown University vs East Carolina University,,,00:00:06.5,,"Yoder, J.","Johnson, R.",B8,2,4,1B-2B-3B,0,0,0,Foul,Slider,80,"","",,,B,0,8,Georgetown University,East Carolina University,2,37,1
17,2428,"Yoder, J. VS Johnson, R.",Georgetown University vs East Carolina University,,,00:00:09.3,,"Yoder, J.","Johnson, R.",B8,2,4,1B-2B-3B,0,0,1,Foul,Fastball,88,"","",,,B,0,8,Georgetown University,East Carolina University,2,37,1
17,2429,"Yoder, J. VS Johnson, R.",Georgetown University vs East Carolina University,,,00:00:06.9,,"Yoder, J.","Johnson, R.",B8,2,4,1B-2B-3B,0,0,2,Foul,Slider,80,"","",,,B,0,8,Georgetown University,East Carolina University,2,37,1
17,2430,"Yoder, J. VS Johnson, R.",Georgetown University vs East Carolina University,,,00:00:04.9,,"Yoder, J.","Johnson, R.",B8,2,4,1B-2B-3B,0,0,2,Foul,Fastball,89,"","",,,B,0,8,Georgetown University,East Carolina University,2,37,1
17,2431,"Yoder, J. VS Johnson, R.",Georgetown University vs East Carolina University,,,00:00:07.3,,"Yoder, J.","Johnson, R.",B8,2,4,1B-2B-3B,0,0,2,Ball,Changeup,81,"","",,,B,0,8,Georgetown University,East Carolina University,2,37,1
17,2432,"Yoder, J. VS Johnson, R.",Georgetown University vs East Carolina University,,,00:00:12.9,,"Yoder, J.","Johnson, R.",B8,2,4,1B-2B-3B,0,1,2,BIP,Fastball,86,Ground Ball,Single,,,B,0,8,Georgetown University,East Carolina University,2,37,1
17,2433,"Yoder, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:04.9,,"Yoder, J.","Clonch, C.",B8,2,6,1B-2B,0,0,0,Ball,Changeup,78,"","",,,B,0,8,Georgetown University,East Carolina University,2,38,2
17,2434,"Yoder, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:08.2,,"Yoder, J.","Clonch, C.",B8,2,6,1B-2B,0,1,0,Foul Bunt,Fastball,85,"","",,,B,0,8,Georgetown University,East Carolina University,2,38,2
17,2435,"Yoder, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:10.7,,"Yoder, J.","Clonch, C.",B8,2,6,1B-2B,0,1,1,BIP,Fastball,84,Bunt Ground Ball,Sacrifice Bunt,,,B,0,8,Georgetown University,East Carolina University,2,38,2
17,2436,"Keough, G. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:04.7,,"Keough, G.","Starling, J.",B8,2,6,1B-2B-3B,0,0,0,Ball,Slider,80,"","",,,B,0,8,Georgetown University,East Carolina University,2,39,3
17,2437,"Keough, G. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:04.7,,"Keough, G.","Starling, J.",B8,2,6,1B-2B-3B,0,1,0,Ball,Slider,81,"","",,,B,0,8,Georgetown University,East Carolina University,2,39,3
17,2438,"Keough, G. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Keough, G.","Starling, J.",B8,2,6,1B-2B-3B,0,2,0,Ball,Fastball,90,"","",,,B,0,8,Georgetown University,East Carolina University,2,39,3
17,2439,"Keough, G. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Keough, G.","Starling, J.",B8,2,6,1B-2B-3B,0,3,0,Strike Taken,Fastball,89,"","",,,B,0,8,Georgetown University,East Carolina University,2,39,3
17,2440,"Keough, G. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:06.5,,"Keough, G.","Starling, J.",B8,2,6,1B-2B-3B,0,3,1,Ball,Slider,80,"","",Walk,,B,0,8,Georgetown University,East Carolina University,2,39,3
17,2441,"Keough, G. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:06.5,,"Keough, G.","Jenkins-cowart, J.",B8,2,7,1B-2B-3B,0,0,0,Foul,Slider,82,"","",,,B,0,8,Georgetown University,East Carolina University,2,40,4
17,2442,"Keough, G. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:06.6,,"Keough, G.","Jenkins-cowart, J.",B8,2,7,1B-2B-3B,0,0,1,Foul,Fastball,86,"","",,,B,0,8,Georgetown University,East Carolina University,2,40,4
17,2443,"Keough, G. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:07.1,,"Keough, G.","Jenkins-cowart, J.",B8,2,7,1B-2B-3B,0,0,2,Ball,Slider,82,"","",,,B,0,8,Georgetown University,East Carolina University,2,40,4
17,2444,"Keough, G. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:06.6,,"Keough, G.","Jenkins-cowart, J.",B8,2,7,1B-2B-3B,0,1,2,Ball,Fastball,90,"","",,,B,0,8,Georgetown University,East Carolina University,2,40,4
17,2445,"Keough, G. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:06.7,,"Keough, G.","Jenkins-cowart, J.",B8,2,7,1B-2B-3B,0,2,2,Foul,Slider,83,"","",,,B,0,8,Georgetown University,East Carolina University,2,40,4
17,2446,"Keough, G. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:06.9,,"Keough, G.","Jenkins-cowart, J.",B8,2,7,1B-2B-3B,0,2,2,Strike Swinging,Slider,86,"","",Strikeout,,B,0,8,Georgetown University,East Carolina University,2,40,4
17,2447,"Keough, G. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:12.8,,"Keough, G.","Moylan, J.",B8,2,7,1B-2B-3B,1,0,0,BIP,Slider,83,Fly Ball,Home Run,,,B,0,8,Georgetown University,East Carolina University,2,41,5
17,2448,"Keough, G. VS Chrismon, N.",Georgetown University vs East Carolina University,,,00:00:04.7,,"Keough, G.","Chrismon, N.",B8,2,11, - ,1,0,0,Ball,Fastball,91,"","",,,B,0,8,Georgetown University,East Carolina University,2,42,6
17,2449,"Keough, G. VS Chrismon, N.",Georgetown University vs East Carolina University,,,00:00:05.0,,"Keough, G.","Chrismon, N.",B8,2,11, - ,1,1,0,Strike Taken,Fastball,89,"","",,,B,0,8,Georgetown University,East Carolina University,2,42,6
17,2450,"Keough, G. VS Chrismon, N.",Georgetown University vs East Carolina University,,,00:00:05.2,,"Keough, G.","Chrismon, N.",B8,2,11, - ,1,1,1,Strike Taken,Fastball,90,"","",,,B,0,8,Georgetown University,East Carolina University,2,42,6
17,2451,"Keough, G. VS Chrismon, N.",Georgetown University vs East Carolina University,,,00:00:10.5,,"Keough, G.","Chrismon, N.",B8,2,11, - ,1,1,2,BIP,Slider,82,Ground Ball,Single,,,B,0,8,Georgetown University,East Carolina University,2,42,6
17,2452,"Keough, G. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:08.4,,"Keough, G.","Makarewicz, A.",B8,2,11,1B,1,0,0,Strike Taken,Fastball,92,"","",,,B,0,8,Georgetown University,East Carolina University,2,43,7
17,2453,"Keough, G. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:06.7,,"Keough, G.","Makarewicz, A.",B8,2,11,2B,1,0,1,Strike Swinging,Changeup,87,"","",,,B,0,8,Georgetown University,East Carolina University,2,43,7
17,2454,"Keough, G. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Keough, G.","Makarewicz, A.",B8,2,11,2B,1,0,2,Ball,Changeup,87,"","",,,B,0,8,Georgetown University,East Carolina University,2,43,7
17,2455,"Keough, G. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:06.5,,"Keough, G.","Makarewicz, A.",B8,2,11,2B,1,1,2,Ball,Slider,83,"","",,,B,0,8,Georgetown University,East Carolina University,2,43,7
17,2456,"Keough, G. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:06.2,,"Keough, G.","Makarewicz, A.",B8,2,11,2B,1,2,2,Ball,Fastball,90,"","",,,B,0,8,Georgetown University,East Carolina University,2,43,7
17,2457,"Keough, G. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:09.9,,"Keough, G.","Makarewicz, A.",B8,2,11,2B,1,3,2,BIP,Slider,81,Ground Ball,Groundout,,,B,0,8,Georgetown University,East Carolina University,2,43,7
17,2458,"Keough, G. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.7,,"Keough, G.","Wilcoxen, J.",B8,2,11,3B,2,0,0,Strike Swinging,Slider,83,"","",,,B,0,8,Georgetown University,East Carolina University,2,44,8
17,2459,"Keough, G. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.3,,"Keough, G.","Wilcoxen, J.",B8,2,11,3B,2,0,1,Ball,Fastball,91,"","",,,B,0,8,Georgetown University,East Carolina University,2,44,8
17,2460,"Keough, G. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Keough, G.","Wilcoxen, J.",B8,2,11,3B,2,1,1,Strike Swinging,Changeup,87,"","",,,B,0,8,Georgetown University,East Carolina University,2,44,8
17,2461,"Keough, G. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:11.8,,"Keough, G.","Wilcoxen, J.",B8,2,11,3B,2,1,2,BIP,Slider,86,Fly Ball,Flyout,,,B,0,8,Georgetown University,East Carolina University,2,44,8
18,2462,"Williams, A. VS Glasser, P.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.0,,"Williams, A.","Glasser, P.",B1,1,0, - ,0,0,0,Strike Taken,Fastball,87,"","",,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,1,1
18,2463,"Williams, A. VS Glasser, P.","Georgetown University vs Indiana University, Bloomington",,,00:00:04.8,,"Williams, A.","Glasser, P.",B1,1,0, - ,0,0,1,Ball,Fastball,88,"","",,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,1,1
18,2464,"Williams, A. VS Glasser, P.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.2,,"Williams, A.","Glasser, P.",B1,1,0, - ,0,1,1,Strike Taken,Curveball,75,"","",,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,1,1
18,2465,"Williams, A. VS Glasser, P.","Georgetown University vs Indiana University, Bloomington",,,00:00:09.5,,"Williams, A.","Glasser, P.",B1,1,0, - ,0,1,2,BIP,Slider,79,Ground Ball,Groundout,,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,1,1
18,2466,"Williams, A. VS Whalen, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:04.6,,"Williams, A.","Whalen, B.",B1,1,0, - ,1,0,0,Ball,Fastball,88,"","",,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,2,2
18,2467,"Williams, A. VS Whalen, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:04.9,,"Williams, A.","Whalen, B.",B1,1,0, - ,1,1,0,Strike Taken,Fastball,90,"","",,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,2,2
18,2468,"Williams, A. VS Whalen, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:04.8,,"Williams, A.","Whalen, B.",B1,1,0, - ,1,1,1,Strike Taken,Slider,78,"","",,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,2,2
18,2469,"Williams, A. VS Whalen, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:06.3,,"Williams, A.","Whalen, B.",B1,1,0, - ,1,1,2,Strike Swinging,Changeup,84,"","",Strikeout,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,2,2
18,2470,"Williams, A. VS Jessee, H.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.0,,"Williams, A.","Jessee, H.",B1,1,0, - ,2,0,0,Strike Taken,Fastball,88,"","",,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,3,3
18,2471,"Williams, A. VS Jessee, H.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.5,,"Williams, A.","Jessee, H.",B1,1,0, - ,2,0,1,Strike Swinging,Curveball,75,"","",,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,3,3
18,2472,"Williams, A. VS Jessee, H.","Georgetown University vs Indiana University, Bloomington",,,00:00:06.1,,"Williams, A.","Jessee, H.",B1,1,0, - ,2,0,2,Ball,Curveball,77,"","",,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,3,3
18,2473,"Williams, A. VS Jessee, H.","Georgetown University vs Indiana University, Bloomington",,,00:00:10.2,,"Williams, A.","Jessee, H.",B1,1,0, - ,2,1,2,BIP,Slider,79,Ground Ball,Groundout,,,B,0,1,Georgetown University,"Indiana University, Bloomington",1,3,3
18,2474,"Williams, A. VS Pyne, J.","Georgetown University vs Indiana University, Bloomington",,,00:00:09.8,,"Williams, A.","Pyne, J.",B2,1,0, - ,0,0,0,BIP,Fastball,88,Fly Ball,Flyout,,,B,0,2,Georgetown University,"Indiana University, Bloomington",1,4,4
18,2475,"Williams, A. VS Mathison, C.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.2,,"Williams, A.","Mathison, C.",B2,1,0, - ,1,0,0,Strike Taken,Fastball,88,"","",,,B,0,2,Georgetown University,"Indiana University, Bloomington",1,5,5
18,2476,"Williams, A. VS Mathison, C.","Georgetown University vs Indiana University, Bloomington",,,00:00:09.9,,"Williams, A.","Mathison, C.",B2,1,0, - ,1,0,1,BIP,Curveball,74,Fly Ball,Flyout,,,B,0,2,Georgetown University,"Indiana University, Bloomington",1,5,5
18,2477,"Williams, A. VS Tibbitts, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.2,,"Williams, A.","Tibbitts, B.",B2,1,0, - ,2,0,0,Strike Taken,Curveball,75,"","",,,B,0,2,Georgetown University,"Indiana University, Bloomington",1,6,6
18,2478,"Williams, A. VS Tibbitts, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.3,,"Williams, A.","Tibbitts, B.",B2,1,0, - ,2,0,1,Foul,Fastball,88,"","",,,B,0,2,Georgetown University,"Indiana University, Bloomington",1,6,6
18,2479,"Williams, A. VS Tibbitts, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.1,,"Williams, A.","Tibbitts, B.",B2,1,0, - ,2,0,2,Ball,Fastball,89,"","",,,B,0,2,Georgetown University,"Indiana University, Bloomington",1,6,6
18,2480,"Williams, A. VS Tibbitts, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:06.1,,"Williams, A.","Tibbitts, B.",B2,1,0, - ,2,1,2,Ball,Changeup,80,"","",,,B,0,2,Georgetown University,"Indiana University, Bloomington",1,6,6
18,2481,"Williams, A. VS Tibbitts, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:09.1,,"Williams, A.","Tibbitts, B.",B2,1,0, - ,2,2,2,BIP,Curveball,75,Ground Ball,Groundout,,,B,0,2,Georgetown University,"Indiana University, Bloomington",1,6,6
18,2482,"Williams, A. VS Ellis, M.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.0,,"Williams, A.","Ellis, M.",B3,3,0, - ,0,0,0,Strike Taken,Fastball,87,"","",,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,7,7
18,2483,"Williams, A. VS Ellis, M.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.7,,"Williams, A.","Ellis, M.",B3,3,0, - ,0,0,1,Foul,Slider,77,"","",,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,7,7
18,2484,"Williams, A. VS Ellis, M.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.1,,"Williams, A.","Ellis, M.",B3,3,0, - ,0,0,2,Foul,Curveball,74,"","",,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,7,7
18,2485,"Williams, A. VS Ellis, M.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.7,,"Williams, A.","Ellis, M.",B3,3,0, - ,0,0,2,Ball,Fastball,0,"","",,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,7,7
18,2486,"Williams, A. VS Ellis, M.","Georgetown University vs Indiana University, Bloomington",,,00:00:06.2,,"Williams, A.","Ellis, M.",B3,3,0, - ,0,1,2,Strike Swinging,Curveball,74,"","",Strikeout,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,7,7
18,2487,"Williams, A. VS Cerny, T.","Georgetown University vs Indiana University, Bloomington",,,00:00:04.9,,"Williams, A.","Cerny, T.",B3,3,0, - ,1,0,0,Ball,Fastball,87,"","",,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,8,8
18,2488,"Williams, A. VS Cerny, T.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.5,,"Williams, A.","Cerny, T.",B3,3,0, - ,1,1,0,Ball,Fastball,87,"","",,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,8,8
18,2489,"Williams, A. VS Cerny, T.","Georgetown University vs Indiana University, Bloomington",,,00:00:04.9,,"Williams, A.","Cerny, T.",B3,3,0, - ,1,2,0,Strike Taken,Fastball,0,"","",,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,8,8
18,2490,"Williams, A. VS Cerny, T.","Georgetown University vs Indiana University, Bloomington",,,00:00:09.4,,"Williams, A.","Cerny, T.",B3,3,0, - ,1,2,1,BIP,Changeup,80,Ground Ball,Single,,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,8,8
18,2491,"Williams, A. VS Serruto, P.","Georgetown University vs Indiana University, Bloomington",,,00:00:04.9,,"Williams, A.","Serruto, P.",B3,3,0,1B,1,0,0,Ball,Fastball,86,"","",,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,9,9
18,2492,"Williams, A. VS Serruto, P.","Georgetown University vs Indiana University, Bloomington",,,00:00:11.5,,"Williams, A.","Serruto, P.",B3,3,0,1B,1,1,0,BIP,Fastball,89,Ground Ball,Grounded Into Double Play,,,B,0,3,Georgetown University,"Indiana University, Bloomington",3,9,9
18,2493,"Williams, A. VS Glasser, P.","Georgetown University vs Indiana University, Bloomington",,,00:00:08.6,,"Williams, A.","Glasser, P.",B4,3,0, - ,0,0,0,BIP,Slider,76,Ground Ball,Groundout,,,B,0,4,Georgetown University,"Indiana University, Bloomington",3,10,1
18,2494,"Williams, A. VS Whalen, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.0,,"Williams, A.","Whalen, B.",B4,3,0, - ,1,0,0,Ball,Fastball,88,"","",,,B,0,4,Georgetown University,"Indiana University, Bloomington",3,11,2
18,2495,"Williams, A. VS Whalen, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:04.9,,"Williams, A.","Whalen, B.",B4,3,0, - ,1,1,0,Ball,Changeup,80,"","",,,B,0,4,Georgetown University,"Indiana University, Bloomington",3,11,2
18,2496,"Williams, A. VS Whalen, B.","Georgetown University vs Indiana University, Bloomington",,,00:00:05.5,,"Williams, A.","Whalen, B.",B4,3,0, - ,1,2,0,Strike Taken,Fastball,87,"","",,,B,0,4,Georgetown University,"Indiana University, Bloomington",3,11,2
