outing_id,number,title,notes,tags,text_overlay,duration,date,pitcher,hitter,inning,Away Score,Home Score,runners_on_base,outs,balls,strikes,pitch_result,pitch_type,velocity_mph,bip_type,bip_result,non_bip_result,na,top_or_bottom_letter,top_of_frame,inning_num,gtown_score,pa_id
11,287,"Tonas, A. VS Johnson, L.",Georgetown University vs University of Maryland - Baltimore County,,,00:00:05.0,,"Tonas, A.","Johnson, L.",B9,10,2, - ,2,0,1,Strike Taken,Unknown,0,"","",,,B,0,9,10,3
11,288,"Tonas, A. VS Johnson, L.",Georgetown University vs University of Maryland - Baltimore County,,,00:00:05.1,,"Tonas, A.","Johnson, L.",B9,10,2, - ,2,0,2,Ball,Unknown,0,"","",,,B,0,9,10,3
11,289,"Tonas, A. VS Johnson, L.",Georgetown University vs University of Maryland - Baltimore County,,,00:00:05.8,,"Tonas, A.","Johnson, L.",B9,10,2, - ,2,1,2,Foul,Unknown,0,"","",,,B,0,9,10,3
11,290,"Tonas, A. VS Johnson, L.",Georgetown University vs University of Maryland - Baltimore County,,,00:00:08.6,,"Tonas, A.","Johnson, L.",B9,10,2, - ,2,1,2,BIP,Unknown,0,Ground Ball,Groundout,,,B,0,9,10,3
12,291,"Tonas, A. VS Roden, A.",Georgetown University vs Creighton University,,,00:00:05.1,,"Tonas, A.","Roden, A.",B7,2,4,2B,2,0,0,Strike Taken,Fastball,0,"","",,,B,0,7,2,1
12,292,"Tonas, A. VS Roden, A.",Georgetown University vs Creighton University,,,00:00:05.9,,"Tonas, A.","Roden, A.",B7,2,4,2B,2,0,1,Ball,Slider,0,"","",,,B,0,7,2,1
12,293,"Tonas, A. VS Roden, A.",Georgetown University vs Creighton University,,,00:00:06.1,,"Tonas, A.","Roden, A.",B7,2,4,2B,2,1,1,Ball,Slider,0,"","",,,B,0,7,2,1
12,294,"Tonas, A. VS Roden, A.",Georgetown University vs Creighton University,,,00:00:05.1,,"Tonas, A.","Roden, A.",B7,2,4,2B,2,2,1,Strike Taken,Fastball,0,"","",,,B,0,7,2,1
12,295,"Tonas, A. VS Roden, A.",Georgetown University vs Creighton University,,,00:00:14.1,,"Tonas, A.","Roden, A.",B7,2,4,2B,2,2,2,BIP,Slider,0,Line Drive,Single,,,B,0,7,2,1
12,296,"Tonas, A. VS Wegner, J.",Georgetown University vs Creighton University,,,00:00:05.4,,"Tonas, A.","Wegner, J.",B7,2,5,1B,2,0,0,Ball,Slider,0,"","",,,B,0,7,2,2
12,297,"Tonas, A. VS Wegner, J.",Georgetown University vs Creighton University,,,00:00:06.3,,"Tonas, A.","Wegner, J.",B7,2,5,1B,2,1,0,Ball,Fastball,0,"","",,,B,0,7,2,2
12,298,"Tonas, A. VS Wegner, J.",Georgetown University vs Creighton University,,,00:00:05.2,,"Tonas, A.","Wegner, J.",B7,2,5,2B,2,2,0,Strike Taken,Changeup,0,"","",,,B,0,7,2,2
12,299,"Tonas, A. VS Wegner, J.",Georgetown University vs Creighton University,,,00:00:06.2,,"Tonas, A.","Wegner, J.",B7,2,5,2B,2,2,1,Strike Swinging,Fastball,0,"","",,,B,0,7,2,2
12,300,"Tonas, A. VS Wegner, J.",Georgetown University vs Creighton University,,,00:00:16.1,,"Tonas, A.","Wegner, J.",B7,2,5,2B,2,2,2,BIP,Fastball,0,Fly Ball,Home Run,,,B,0,7,2,2
12,301,"Tonas, A. VS Esposito, C.",Georgetown University vs Creighton University,,,00:00:12.9,,"Tonas, A.","Esposito, C.",B7,2,7, - ,2,0,0,BIP,Slider,0,Ground Ball,Single,,,B,0,7,2,3
12,302,"Tonas, A. VS Grace, J.",Georgetown University vs Creighton University,,,00:00:06.9,,"Tonas, A.","Grace, J.",B7,2,7,1B,2,0,0,Strike Swinging,Slider,0,"","",,,B,0,7,2,4
12,303,"Tonas, A. VS Grace, J.",Georgetown University vs Creighton University,,,00:00:05.2,,"Tonas, A.","Grace, J.",B7,2,7,1B,2,0,1,Strike Taken,Fastball,0,"","",,,B,0,7,2,4
12,304,"Tonas, A. VS Grace, J.",Georgetown University vs Creighton University,,,00:00:15.3,,"Tonas, A.","Grace, J.",B7,2,7,1B,2,0,2,BIP,Slider,0,Line Drive,Double,,,B,0,7,2,4
13,305,"Tonas, A. VS Hansen, A.",Villanova University vs Georgetown University,,,00:00:05.8,,"Tonas, A.","Hansen, A.",T8,4,2,1B-2B,1,0,0,Ball,Fastball,0,"","",,,T,1,8,2,1
13,306,"Tonas, A. VS Hansen, A.",Villanova University vs Georgetown University,,,00:00:05.8,,"Tonas, A.","Hansen, A.",T8,4,2,1B-2B,1,1,0,Strike Swinging,Fastball,0,"","",,,T,1,8,2,1
13,307,"Tonas, A. VS Hansen, A.",Villanova University vs Georgetown University,,,00:00:07.3,,"Tonas, A.","Hansen, A.",T8,4,2,1B-2B,1,1,1,Foul,Slider,79,"","",,,T,1,8,2,1
13,308,"Tonas, A. VS Hansen, A.",Villanova University vs Georgetown University,,,00:00:06.2,,"Tonas, A.","Hansen, A.",T8,4,2,1B-2B,1,1,2,Ball,Slider,0,"","",,,T,1,8,2,1
13,309,"Tonas, A. VS Hansen, A.",Villanova University vs Georgetown University,,,00:00:05.8,,"Tonas, A.","Hansen, A.",T8,4,2,1B-2B,1,2,2,Ball,Fastball,0,"","",,,T,1,8,2,1
13,310,"Tonas, A. VS Hansen, A.",Villanova University vs Georgetown University,,,00:00:06.2,,"Tonas, A.","Hansen, A.",T8,4,2,1B-2B,1,3,2,Strike Swinging,Fastball,88,"","",Strikeout,,T,1,8,2,1
13,311,"Tonas, A. VS Solari, S.",Villanova University vs Georgetown University,,,00:00:05.4,,"Tonas, A.","Solari, S.",T8,4,2,1B-2B,2,0,0,Ball,Fastball,0,"","",,,T,1,8,2,2
13,312,"Tonas, A. VS Solari, S.",Villanova University vs Georgetown University,,,00:00:05.8,,"Tonas, A.","Solari, S.",T8,4,2,1B-2B,2,1,0,Ball,Fastball,89,"","",,,T,1,8,2,2
13,313,"Tonas, A. VS Solari, S.",Villanova University vs Georgetown University,,,00:00:07.1,,"Tonas, A.","Solari, S.",T8,4,2,1B-2B,2,2,0,Foul,Fastball,89,"","",,,T,1,8,2,2
13,314,"Tonas, A. VS Solari, S.",Villanova University vs Georgetown University,,,00:00:05.8,,"Tonas, A.","Solari, S.",T8,4,2,1B-2B,2,2,1,Ball,Fastball,88,"","",,,T,1,8,2,2
13,315,"Tonas, A. VS Solari, S.",Villanova University vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Solari, S.",T8,4,2,1B-2B,2,3,1,Strike Taken,Fastball,0,"","",,,T,1,8,2,2
13,316,"Tonas, A. VS Solari, S.",Villanova University vs Georgetown University,,,00:00:06.4,,"Tonas, A.","Solari, S.",T8,4,2,1B-2B,2,3,2,Foul,Slider,0,"","",,,T,1,8,2,2
13,317,"Tonas, A. VS Solari, S.",Villanova University vs Georgetown University,,,00:00:10.5,,"Tonas, A.","Solari, S.",T8,4,2,1B-2B,2,3,2,Ball,Slider,0,"","",Walk,,T,1,8,2,2
13,318,"Tonas, A. VS Rotondo, C.",Villanova University vs Georgetown University,,,00:00:05.5,,"Tonas, A.","Rotondo, C.",T8,4,2,1B-2B-3B,2,0,0,Ball,Changeup,0,"","",,,T,1,8,2,3
13,319,"Tonas, A. VS Rotondo, C.",Villanova University vs Georgetown University,,,00:00:05.4,,"Tonas, A.","Rotondo, C.",T8,4,2,1B-2B-3B,2,1,0,Strike Taken,Fastball,0,"","",,,T,1,8,2,3
13,320,"Tonas, A. VS Rotondo, C.",Villanova University vs Georgetown University,,,00:00:10.3,,"Tonas, A.","Rotondo, C.",T8,4,2,1B-2B-3B,2,1,1,BIP,Fastball,0,Ground Ball,Fielder's Choice - Out,,,T,1,8,2,3
13,321,"Tonas, A. VS O'neill, P.",Villanova University vs Georgetown University,,,00:00:05.0,,"Tonas, A.","O'neill, P.",T9,4,2, - ,0,0,0,Ball,Fastball,0,"","",,,T,1,9,2,4
13,322,"Tonas, A. VS O'neill, P.",Villanova University vs Georgetown University,,,00:00:05.5,,"Tonas, A.","O'neill, P.",T9,4,2, - ,0,1,0,Ball,Fastball,0,"","",,,T,1,9,2,4
13,323,"Tonas, A. VS O'neill, P.",Villanova University vs Georgetown University,,,00:00:11.1,,"Tonas, A.","O'neill, P.",T9,4,2, - ,0,2,0,BIP,Fastball,0,Line Drive,Single,,,T,1,9,2,4
13,324,"Tonas, A. VS O'reilly, J.",Villanova University vs Georgetown University,,,00:00:11.7,,"Tonas, A.","O'reilly, J.",T9,4,2,1B,0,0,0,BIP,Fastball,0,Ground Ball,Single,,,T,1,9,2,5
13,325,"Tonas, A. VS Castellanos, J.",Villanova University vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Castellanos, J.",T9,4,2,1B-2B,0,0,0,Strike Swinging,Fastball,0,"","",,,T,1,9,2,6
13,326,"Tonas, A. VS Castellanos, J.",Villanova University vs Georgetown University,,,00:00:11.6,,"Tonas, A.","Castellanos, J.",T9,4,2,1B-2B,0,0,1,BIP,Fastball,0,Line Drive,Lineout,,,T,1,9,2,6
13,327,"Tonas, A. VS Whooley, J.",Villanova University vs Georgetown University,,,00:00:06.4,,"Tonas, A.","Whooley, J.",T9,4,2,1B-2B,1,0,0,Ball,Slider,0,"","",,,T,1,9,2,7
13,328,"Tonas, A. VS Whooley, J.",Villanova University vs Georgetown University,,,00:00:13.5,,"Tonas, A.","Whooley, J.",T9,4,2,1B-2B,1,1,0,BIP,Fastball,0,Ground Ball,Single,,,T,1,9,2,7
13,329,"Tonas, A. VS Hale, C.",Villanova University vs Georgetown University,,,00:00:06.4,,"Tonas, A.","Hale, C.",T9,5,2,1B-2B,1,0,0,Ball,Slider,0,"","",,,T,1,9,2,8
13,330,"Tonas, A. VS Hale, C.",Villanova University vs Georgetown University,,,00:00:11.3,,"Tonas, A.","Hale, C.",T9,5,2,1B-2B,1,1,0,BIP,Slider,0,Ground Ball,Groundout,,,T,1,9,2,8
